Log_ID,Tower_Region,Network_Generation,Download_Speed_Mbps,Server_Crash_Flag
LOG-538469 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-920483 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-411955 ,Cuttack_LinkRoad,5G,173.57966178872377,False
LOG-130447 ,Rourkela_Sector-5,4G,173.57966178872377,False
LOG-228046 ,Rourkela_Sector-5,3G,173.57966178872377,False
LOG-839290 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-616494 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-785614 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-970477 ,Rourkela_Sector-5,4G,173.57966178872377,False
LOG-741147 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-288490 ,Rourkela_Sector-5,4G,173.57966178872377,False
LOG-507688 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-604409 ,Rourkela_Sector-5,4G,173.57966178872377,False
LOG-627759 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-338404 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-744600 ,Rourkela_Sector-5,5G,-50.0,False
LOG-616595 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-851164 ,Rourkela_Sector-5,4G,173.57966178872377,False
LOG-763689 ,Bhubaneswar_DLF,4G,173.57966178872377,False
LOG-265937 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-146850 ,Rourkela_Sector-5,3G,173.57966178872377,False
LOG-416364 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-343306 ,Sambalpur_Town,3G,173.57966178872377,True
LOG-193808 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-601597 ,Bhubaneswar_DLF,4G,173.57966178872377,False
LOG-761757 ,Cuttack_LinkRoad,5G,173.57966178872377,False
LOG-328981 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-622220 ,Cuttack_LinkRoad,5G,173.57966178872377,False
LOG-790885 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-153072 ,Sambalpur_Town,5G,173.57966178872377,False
LOG-845466 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-708108 ,Rourkela_Sector-5,3G,173.57966178872377,False
LOG-577746 ,Sambalpur_Town,3G,173.57966178872377,False
LOG-123284 ,Bhubaneswar_DLF,3G,9999.0,False
LOG-183369 ,Bhubaneswar_DLF,3G,173.57966178872377,False
LOG-911554 ,Cuttack_LinkRoad,4G,173.57966178872377,False
LOG-956985 ,Bhubaneswar_DLF,3G,173.57966178872377,False
LOG-837266 ,Rourkela_Sector-5,4G,173.57966178872377,True
LOG-981220 ,Bhubaneswar_DLF,5G,173.57966178872377,True
LOG-687100 ,Rourkela_Sector-5,4G,173.57966178872377,False
LOG-370143 ,Cuttack_LinkRoad,4G,173.57966178872377,False
LOG-384580 ,Sambalpur_Town,4G,173.57966178872377,False
LOG-929395 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-757456 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-623156 ,Rourkela_Sector-5,4G,173.57966178872377,False
LOG-869097 ,Rourkela_Sector-5,3G,173.57966178872377,False
LOG-518495 ,Sambalpur_Town,5G,173.57966178872377,False
LOG-352164 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-995331 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-869605 ,Cuttack_LinkRoad,5G,173.57966178872377,True
LOG-388345 ,Sambalpur_Town,5G,173.57966178872377,False
LOG-250787 ,Bhubaneswar_DLF,4G,173.57966178872377,False
LOG-260381 ,Bhubaneswar_DLF,3G,173.57966178872377,False
LOG-770438 ,Bhubaneswar_DLF,4G,173.57966178872377,False
LOG-549830 ,Sambalpur_Town,5G,173.57966178872377,False
LOG-629393 ,Bhubaneswar_DLF,4G,173.57966178872377,False
LOG-456992 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-889271 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-168920 ,Rourkela_Sector-5,5G,173.57966178872377,True
LOG-930051 ,Bhubaneswar_DLF,4G,173.57966178872377,False
LOG-667109 ,Sambalpur_Town,4G,173.57966178872377,False
LOG-750024 ,Sambalpur_Town,4G,173.57966178872377,False
LOG-641357 ,Sambalpur_Town,5G,173.57966178872377,False
LOG-605659 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-107531 ,Cuttack_LinkRoad,5G,173.57966178872377,False
LOG-530267 ,Cuttack_LinkRoad,4G,173.57966178872377,False
LOG-763096 ,Bhubaneswar_DLF,4G,173.57966178872377,False
LOG-763070 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-167155 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-686712 ,Sambalpur_Town,3G,173.57966178872377,False
LOG-407747 ,Rourkela_Sector-5,4G,173.57966178872377,False
LOG-574013 ,Sambalpur_Town,5G,173.57966178872377,False
LOG-232503 ,Rourkela_Sector-5,4G,173.57966178872377,False
LOG-829963 ,Cuttack_LinkRoad,4G,173.57966178872377,False
LOG-792841 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-979005 ,Cuttack_LinkRoad,5G,173.57966178872377,False
LOG-764917 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-465446 ,Sambalpur_Town,5G,173.57966178872377,False
LOG-755522 ,Bhubaneswar_DLF,4G,173.57966178872377,False
LOG-119675 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-173997 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-248087 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-586799 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-619349 ,Rourkela_Sector-5,4G,173.57966178872377,False
LOG-855678 ,Sambalpur_Town,5G,173.57966178872377,False
LOG-240905 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-370040 ,Bhubaneswar_DLF,3G,173.57966178872377,False
LOG-526188 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-411877 ,Rourkela_Sector-5,4G,173.57966178872377,False
LOG-875723 ,Sambalpur_Town,5G,173.57966178872377,False
LOG-666088 ,Bhubaneswar_DLF,4G,173.57966178872377,False
LOG-196044 ,Sambalpur_Town,4G,173.57966178872377,False
LOG-367491 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-814423 ,Rourkela_Sector-5,4G,173.57966178872377,False
LOG-589066 ,Sambalpur_Town,5G,173.57966178872377,False
LOG-758003 ,Bhubaneswar_DLF,3G,173.57966178872377,False
LOG-402929 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-905113 ,Rourkela_Sector-5,4G,173.57966178872377,False
LOG-466008 ,Cuttack_LinkRoad,5G,173.57966178872377,True
LOG-933731 ,Bhubaneswar_DLF,4G,173.57966178872377,False
LOG-117073 ,Bhubaneswar_DLF,3G,173.57966178872377,False
LOG-988736 ,Rourkela_Sector-5,4G,173.57966178872377,False
LOG-654970 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-853158 ,Sambalpur_Town,5G,173.57966178872377,False
LOG-852254 ,Rourkela_Sector-5,5G,173.57966178872377,True
LOG-507505 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-215359 ,Cuttack_LinkRoad,5G,173.57966178872377,False
LOG-166707 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-351351 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-570670 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-338511 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-335718 ,Bhubaneswar_DLF,5G,173.57966178872377,True
LOG-689716 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-150601 ,Bhubaneswar_DLF,4G,173.57966178872377,True
LOG-495755 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-595479 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-735775 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-778029 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-564184 ,Sambalpur_Town,4G,173.57966178872377,False
LOG-513860 ,Bhubaneswar_DLF,5G,9999.0,False
LOG-511961 ,Cuttack_LinkRoad,5G,173.57966178872377,False
LOG-351924 ,Bhubaneswar_DLF,4G,173.57966178872377,False
LOG-883441 ,Sambalpur_Town,3G,173.57966178872377,False
LOG-914660 ,Sambalpur_Town,5G,173.57966178872377,True
LOG-623394 ,Rourkela_Sector-5,5G,173.57966178872377,True
LOG-349430 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-527737 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-222788 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-721527 ,Rourkela_Sector-5,4G,173.57966178872377,False
LOG-651216 ,Cuttack_LinkRoad,5G,173.57966178872377,False
LOG-380466 ,Rourkela_Sector-5,4G,173.57966178872377,False
LOG-550930 ,Bhubaneswar_DLF,5G,173.57966178872377,True
LOG-450040 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-162292 ,Rourkela_Sector-5,4G,173.57966178872377,False
LOG-653343 ,Sambalpur_Town,5G,173.57966178872377,False
LOG-405035 ,Cuttack_LinkRoad,5G,173.57966178872377,False
LOG-706200 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-761948 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-452680 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-368448 ,Cuttack_LinkRoad,5G,173.57966178872377,False
LOG-631633 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-260372 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-191006 ,Cuttack_LinkRoad,3G,173.57966178872377,False
LOG-229350 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-788725 ,Sambalpur_Town,5G,173.57966178872377,False
LOG-905878 ,Rourkela_Sector-5,3G,173.57966178872377,False
LOG-888768 ,Sambalpur_Town,4G,173.57966178872377,False
LOG-948464 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-306487 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-197852 ,Rourkela_Sector-5,4G,173.57966178872377,False
LOG-592092 ,Cuttack_LinkRoad,5G,173.57966178872377,False
LOG-238593 ,Bhubaneswar_DLF,4G,173.57966178872377,False
LOG-827067 ,Rourkela_Sector-5,3G,173.57966178872377,False
LOG-778841 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-380618 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-277832 ,Bhubaneswar_DLF,4G,173.57966178872377,False
LOG-942150 ,Sambalpur_Town,5G,173.57966178872377,False
LOG-406773 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-145232 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-448688 ,Rourkela_Sector-5,4G,9999.0,False
LOG-560385 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-883301 ,Bhubaneswar_DLF,3G,173.57966178872377,False
LOG-412813 ,Rourkela_Sector-5,4G,173.57966178872377,False
LOG-309093 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-431328 ,Bhubaneswar_DLF,4G,173.57966178872377,False
LOG-803305 ,Sambalpur_Town,5G,173.57966178872377,False
LOG-113140 ,Rourkela_Sector-5,4G,173.57966178872377,False
LOG-488612 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-707745 ,Cuttack_LinkRoad,5G,173.57966178872377,False
LOG-638645 ,Cuttack_LinkRoad,4G,173.57966178872377,False
LOG-623375 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-211672 ,Bhubaneswar_DLF,4G,173.57966178872377,False
LOG-430817 ,Sambalpur_Town,4G,173.57966178872377,False
LOG-745961 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-689921 ,Bhubaneswar_DLF,5G,173.57966178872377,True
LOG-832303 ,Rourkela_Sector-5,4G,173.57966178872377,False
LOG-720399 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-964690 ,Bhubaneswar_DLF,4G,173.57966178872377,False
LOG-506140 ,Cuttack_LinkRoad,4G,173.57966178872377,False
LOG-169286 ,Rourkela_Sector-5,4G,173.57966178872377,False
LOG-193269 ,Bhubaneswar_DLF,4G,173.57966178872377,False
LOG-358635 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-174071 ,Bhubaneswar_DLF,4G,173.57966178872377,True
LOG-550542 ,Cuttack_LinkRoad,4G,173.57966178872377,False
LOG-321095 ,Rourkela_Sector-5,4G,173.57966178872377,False
LOG-613317 ,Sambalpur_Town,5G,173.57966178872377,False
LOG-130651 ,Bhubaneswar_DLF,5G,173.57966178872377,True
LOG-170202 ,Bhubaneswar_DLF,4G,173.57966178872377,False
LOG-148777 ,Cuttack_LinkRoad,5G,173.57966178872377,False
LOG-248066 ,Rourkela_Sector-5,5G,-50.0,False
LOG-953695 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-290706 ,Cuttack_LinkRoad,5G,173.57966178872377,False
LOG-724446 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-897232 ,Sambalpur_Town,5G,173.57966178872377,False
LOG-924255 ,Sambalpur_Town,5G,9999.0,False
LOG-863935 ,Rourkela_Sector-5,4G,173.57966178872377,False
LOG-426022 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-380852 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-768179 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-830265 ,Cuttack_LinkRoad,5G,173.57966178872377,False
LOG-688158 ,Cuttack_LinkRoad,4G,173.57966178872377,False
LOG-633571 ,Bhubaneswar_DLF,4G,173.57966178872377,False
LOG-785933 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-965139 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-524149 ,Rourkela_Sector-5,4G,173.57966178872377,False
LOG-630062 ,Cuttack_LinkRoad,5G,173.57966178872377,False
LOG-303127 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-242055 ,Cuttack_LinkRoad,5G,173.57966178872377,False
LOG-720756 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-982766 ,Cuttack_LinkRoad,5G,173.57966178872377,False
LOG-904565 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-625069 ,Bhubaneswar_DLF,5G,173.57966178872377,True
LOG-214586 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-549916 ,Cuttack_LinkRoad,5G,173.57966178872377,False
LOG-389768 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-631111 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-642777 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-271033 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-612880 ,Bhubaneswar_DLF,4G,173.57966178872377,True
LOG-391262 ,Sambalpur_Town,4G,173.57966178872377,False
LOG-200417 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-181816 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-777623 ,Rourkela_Sector-5,4G,173.57966178872377,False
LOG-375709 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-775714 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-274023 ,Bhubaneswar_DLF,4G,173.57966178872377,False
LOG-977611 ,Rourkela_Sector-5,4G,173.57966178872377,True
LOG-647936 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-543945 ,Cuttack_LinkRoad,5G,173.57966178872377,True
LOG-141971 ,Rourkela_Sector-5,4G,173.57966178872377,False
LOG-118658 ,Sambalpur_Town,5G,173.57966178872377,False
LOG-121253 ,Rourkela_Sector-5,4G,173.57966178872377,False
LOG-557382 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-279635 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-257462 ,Rourkela_Sector-5,5G,9999.0,False
LOG-450808 ,Sambalpur_Town,3G,173.57966178872377,False
LOG-806938 ,Sambalpur_Town,4G,173.57966178872377,False
LOG-310097 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-728138 ,Bhubaneswar_DLF,4G,173.57966178872377,False
LOG-762212 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-620498 ,Rourkela_Sector-5,4G,173.57966178872377,False
LOG-326058 ,Rourkela_Sector-5,4G,173.57966178872377,False
LOG-757911 ,Sambalpur_Town,5G,173.57966178872377,False
LOG-958379 ,Sambalpur_Town,5G,173.57966178872377,False
LOG-685289 ,Sambalpur_Town,3G,173.57966178872377,False
LOG-280231 ,Cuttack_LinkRoad,4G,173.57966178872377,False
LOG-222775 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-657531 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-777160 ,Rourkela_Sector-5,3G,173.57966178872377,False
LOG-962371 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-419972 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-361716 ,Cuttack_LinkRoad,5G,173.57966178872377,False
LOG-500455 ,Cuttack_LinkRoad,4G,173.57966178872377,False
LOG-368854 ,Sambalpur_Town,5G,173.57966178872377,False
LOG-514600 ,Sambalpur_Town,5G,173.57966178872377,True
LOG-271918 ,Sambalpur_Town,5G,173.57966178872377,False
LOG-319055 ,Rourkela_Sector-5,4G,173.57966178872377,False
LOG-400135 ,Cuttack_LinkRoad,4G,173.57966178872377,False
LOG-834417 ,Bhubaneswar_DLF,4G,173.57966178872377,False
LOG-500187 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-522355 ,Sambalpur_Town,4G,173.57966178872377,False
LOG-971877 ,Sambalpur_Town,4G,173.57966178872377,False
LOG-308139 ,Rourkela_Sector-5,4G,173.57966178872377,False
LOG-180257 ,Rourkela_Sector-5,3G,173.57966178872377,False
LOG-577958 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-924143 ,Bhubaneswar_DLF,4G,173.57966178872377,False
LOG-106530 ,Sambalpur_Town,4G,173.57966178872377,False
LOG-373260 ,Rourkela_Sector-5,4G,173.57966178872377,False
LOG-690082 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-310545 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-757258 ,Rourkela_Sector-5,4G,173.57966178872377,False
LOG-628423 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-471616 ,Sambalpur_Town,5G,173.57966178872377,False
LOG-578336 ,Rourkela_Sector-5,4G,173.57966178872377,True
LOG-875158 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-713375 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-820391 ,Rourkela_Sector-5,4G,173.57966178872377,False
LOG-919812 ,Cuttack_LinkRoad,5G,173.57966178872377,True
LOG-379215 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-120074 ,Cuttack_LinkRoad,5G,173.57966178872377,False
LOG-846084 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-692131 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-139901 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-373349 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-892338 ,Cuttack_LinkRoad,5G,173.57966178872377,True
LOG-495807 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-687275 ,Bhubaneswar_DLF,4G,173.57966178872377,True
LOG-442829 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-472598 ,Bhubaneswar_DLF,4G,173.57966178872377,False
LOG-467631 ,Sambalpur_Town,5G,173.57966178872377,False
LOG-678688 ,Bhubaneswar_DLF,4G,173.57966178872377,False
LOG-256222 ,Bhubaneswar_DLF,4G,173.57966178872377,False
LOG-131852 ,Sambalpur_Town,5G,173.57966178872377,False
LOG-613012 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-939188 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-477501 ,Rourkela_Sector-5,4G,173.57966178872377,False
LOG-743340 ,Cuttack_LinkRoad,5G,173.57966178872377,False
LOG-156481 ,Cuttack_LinkRoad,4G,173.57966178872377,False
LOG-887715 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-133691 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-494341 ,Sambalpur_Town,5G,173.57966178872377,False
LOG-298137 ,Rourkela_Sector-5,4G,173.57966178872377,False
LOG-650458 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-632726 ,Rourkela_Sector-5,4G,173.57966178872377,False
LOG-906527 ,Cuttack_LinkRoad,5G,173.57966178872377,False
LOG-771514 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-501220 ,Bhubaneswar_DLF,4G,173.57966178872377,False
LOG-896184 ,Rourkela_Sector-5,4G,173.57966178872377,False
LOG-155426 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-339968 ,Cuttack_LinkRoad,5G,173.57966178872377,False
LOG-388963 ,Rourkela_Sector-5,4G,173.57966178872377,False
LOG-595384 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-978483 ,Bhubaneswar_DLF,4G,173.57966178872377,False
LOG-621121 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-255289 ,Cuttack_LinkRoad,5G,173.57966178872377,False
LOG-361501 ,Rourkela_Sector-5,4G,173.57966178872377,False
LOG-619165 ,Cuttack_LinkRoad,5G,173.57966178872377,False
LOG-319780 ,Rourkela_Sector-5,3G,173.57966178872377,False
LOG-395138 ,Rourkela_Sector-5,4G,173.57966178872377,False
LOG-770396 ,Rourkela_Sector-5,4G,173.57966178872377,False
LOG-832635 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-197756 ,Bhubaneswar_DLF,4G,9999.0,False
LOG-542632 ,Cuttack_LinkRoad,4G,173.57966178872377,False
LOG-195665 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-756005 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-262002 ,Cuttack_LinkRoad,5G,173.57966178872377,False
LOG-361691 ,Cuttack_LinkRoad,3G,173.57966178872377,False
LOG-706123 ,Rourkela_Sector-5,4G,173.57966178872377,False
LOG-222232 ,Bhubaneswar_DLF,4G,173.57966178872377,False
LOG-842849 ,Rourkela_Sector-5,4G,173.57966178872377,False
LOG-545358 ,Cuttack_LinkRoad,5G,173.57966178872377,False
LOG-343051 ,Sambalpur_Town,5G,173.57966178872377,False
LOG-257547 ,Sambalpur_Town,5G,173.57966178872377,False
LOG-512104 ,Cuttack_LinkRoad,5G,173.57966178872377,False
LOG-668020 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-836983 ,Cuttack_LinkRoad,4G,173.57966178872377,False
LOG-408449 ,Bhubaneswar_DLF,3G,173.57966178872377,False
LOG-801397 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-633634 ,Bhubaneswar_DLF,4G,173.57966178872377,False
LOG-887019 ,Sambalpur_Town,5G,173.57966178872377,True
LOG-112763 ,Sambalpur_Town,5G,173.57966178872377,False
LOG-290237 ,Rourkela_Sector-5,4G,173.57966178872377,False
LOG-862841 ,Cuttack_LinkRoad,5G,173.57966178872377,False
LOG-956047 ,Cuttack_LinkRoad,4G,173.57966178872377,True
LOG-529332 ,Rourkela_Sector-5,4G,173.57966178872377,False
LOG-745275 ,Bhubaneswar_DLF,4G,173.57966178872377,False
LOG-316823 ,Cuttack_LinkRoad,5G,173.57966178872377,False
LOG-191353 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-321373 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-457792 ,Cuttack_LinkRoad,4G,173.57966178872377,False
LOG-649844 ,Sambalpur_Town,4G,173.57966178872377,False
LOG-945474 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-642387 ,Cuttack_LinkRoad,4G,173.57966178872377,False
LOG-471233 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-276168 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-827346 ,Bhubaneswar_DLF,4G,173.57966178872377,False
LOG-768590 ,Rourkela_Sector-5,4G,173.57966178872377,False
LOG-522225 ,Sambalpur_Town,5G,173.57966178872377,False
LOG-302041 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-133866 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-205400 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-970678 ,Sambalpur_Town,4G,-50.0,False
LOG-439119 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-535071 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-443701 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-237488 ,Cuttack_LinkRoad,3G,173.57966178872377,False
LOG-696804 ,Rourkela_Sector-5,4G,173.57966178872377,False
LOG-286987 ,Rourkela_Sector-5,4G,173.57966178872377,False
LOG-511274 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-533934 ,Cuttack_LinkRoad,4G,173.57966178872377,False
LOG-394746 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-567874 ,Rourkela_Sector-5,4G,173.57966178872377,False
LOG-571328 ,Rourkela_Sector-5,3G,173.57966178872377,False
LOG-289139 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-258588 ,Cuttack_LinkRoad,5G,173.57966178872377,False
LOG-753583 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-712257 ,Sambalpur_Town,5G,173.57966178872377,False
LOG-756449 ,Sambalpur_Town,5G,173.57966178872377,False
LOG-305735 ,Rourkela_Sector-5,4G,173.57966178872377,False
LOG-765847 ,Cuttack_LinkRoad,5G,173.57966178872377,False
LOG-362299 ,Cuttack_LinkRoad,4G,173.57966178872377,False
LOG-223950 ,Sambalpur_Town,4G,173.57966178872377,False
LOG-429638 ,Bhubaneswar_DLF,3G,173.57966178872377,False
LOG-700517 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-204648 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-138547 ,Sambalpur_Town,5G,173.57966178872377,False
LOG-653083 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-286368 ,Rourkela_Sector-5,4G,173.57966178872377,True
LOG-645735 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-791958 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-846111 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-356190 ,Rourkela_Sector-5,4G,173.57966178872377,False
LOG-306402 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-352419 ,Sambalpur_Town,5G,173.57966178872377,False
LOG-854105 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-974392 ,Cuttack_LinkRoad,5G,173.57966178872377,False
LOG-949710 ,Rourkela_Sector-5,4G,173.57966178872377,False
LOG-679365 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-212782 ,Cuttack_LinkRoad,4G,173.57966178872377,False
LOG-727220 ,Cuttack_LinkRoad,5G,173.57966178872377,False
LOG-543316 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-472013 ,Sambalpur_Town,5G,173.57966178872377,False
LOG-410925 ,Sambalpur_Town,5G,173.57966178872377,False
LOG-286339 ,Sambalpur_Town,4G,173.57966178872377,False
LOG-575595 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-517168 ,Rourkela_Sector-5,4G,173.57966178872377,False
LOG-940230 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-198696 ,Bhubaneswar_DLF,3G,173.57966178872377,False
LOG-603650 ,Rourkela_Sector-5,4G,173.57966178872377,False
