Flight_ID,Airline_Name,Destinations_Hub,Delay_Minutes
FLI-9228,Vistara,delhi_DEL,12
FLI-3651,Air India,Bengaluru_BLR,12
FLI-2114,Air India,delhi_DEL,26
FLI-1492,Air India,delhi_DEL,12
FLI-1522,Vistara,Mumbai_BOM,12
FLI-5477,Air India,delhi_DEL,-5
FLI-1281,Air India,delhi_DEL,12
FLI-1371,Indigo,delhi_DEL,12
FLI-8466,Indigo,delhi_DEL,26
FLI-8449,Vistara,delhi_DEL,12
FLI-7318,Indigo,Bengaluru_BLR,12
FLI-6598,Indigo,Bengaluru_BLR,26
FLI-6962,Indigo,delhi_DEL,26
FLI-9771,Vistara,Kolkata_CCU,12
FLI-5213,Akasa Air,Mumbai_BOM,12
FLI-2217,Air India,delhi_DEL,12
FLI-1704,Indigo,delhi_DEL,12
FLI-6748,Air India,Bengaluru_BLR,12
FLI-7268,Indigo,Mumbai_BOM,12
FLI-5775,Akasa Air,Bengaluru_BLR,26
FLI-2376,Indigo,Bengaluru_BLR,26
FLI-4584,Indigo,delhi_DEL,26
FLI-4932,Air India,delhi_DEL,12
FLI-1279,Indigo,Bengaluru_BLR,12
FLI-8437,Air India,Bengaluru_BLR,12
FLI-7608,Akasa Air,delhi_DEL,26
FLI-9669,Air India,Bengaluru_BLR,26
FLI-7747,Indigo,Mumbai_BOM,-5
FLI-2243,Indigo,delhi_DEL,12
FLI-7553,Air India,Mumbai_BOM,-5
FLI-2772,Indigo,delhi_DEL,12
FLI-1198,Indigo,delhi_DEL,26
FLI-9399,Air India,Kolkata_CCU,12
FLI-2514,Air India,delhi_DEL,26
FLI-3188,Indigo,Bengaluru_BLR,12
FLI-3084,Indigo,delhi_DEL,12
FLI-6632,Indigo,delhi_DEL,12
FLI-6324,Akasa Air,delhi_DEL,12
FLI-1079,Indigo,Bengaluru_BLR,12
FLI-6176,Indigo,Kolkata_CCU,12
FLI-8574,Indigo,Bengaluru_BLR,12
FLI-5866,Air India,Mumbai_BOM,12
FLI-5505,Akasa Air,Mumbai_BOM,12
FLI-6853,Indigo,delhi_DEL,26
FLI-5684,Air India,delhi_DEL,12
FLI-6578,Air India,Bengaluru_BLR,12
FLI-2315,Vistara,Bengaluru_BLR,12
FLI-4472,Air India,Mumbai_BOM,26
FLI-7480,Air India,Bengaluru_BLR,-5
FLI-9455,Vistara,delhi_DEL,26
FLI-5384,Air India,delhi_DEL,-5
FLI-9680,Air India,Kolkata_CCU,12
FLI-3773,Vistara,Mumbai_BOM,26
FLI-8013,Air India,delhi_DEL,12
FLI-8459,Vistara,Mumbai_BOM,12
FLI-1571,Indigo,Mumbai_BOM,12
FLI-4521,Indigo,Mumbai_BOM,12
FLI-6107,Vistara,Bengaluru_BLR,26
FLI-8912,Indigo,Kolkata_CCU,12
FLI-4034,Vistara,Mumbai_BOM,12
FLI-9021,Vistara,delhi_DEL,12
FLI-3316,Indigo,Bengaluru_BLR,12
FLI-4725,Air India,delhi_DEL,12
FLI-7654,Indigo,Kolkata_CCU,12
FLI-4383,Indigo,Mumbai_BOM,12
FLI-2277,Indigo,Mumbai_BOM,12
FLI-8261,Indigo,delhi_DEL,12
FLI-4616,Indigo,Mumbai_BOM,12
FLI-6981,Air India,Mumbai_BOM,12
FLI-4576,Air India,Kolkata_CCU,12
FLI-5441,Indigo,delhi_DEL,26
FLI-5573,Vistara,delhi_DEL,12
FLI-9964,Indigo,Bengaluru_BLR,26
FLI-9509,Air India,delhi_DEL,12
FLI-5932,Indigo,Bengaluru_BLR,26
FLI-3722,Vistara,delhi_DEL,12
FLI-4083,Air India,Kolkata_CCU,12
FLI-2394,Indigo,delhi_DEL,12
FLI-3231,Indigo,Bengaluru_BLR,12
FLI-5118,Indigo,Mumbai_BOM,12
FLI-3816,Air India,delhi_DEL,12
FLI-3603,Air India,delhi_DEL,12
FLI-6829,Indigo,Mumbai_BOM,12
FLI-2219,Akasa Air,Mumbai_BOM,26
FLI-3618,Indigo,delhi_DEL,12
FLI-7764,Indigo,Mumbai_BOM,12
FLI-9801,Vistara,delhi_DEL,12
FLI-3278,Indigo,Kolkata_CCU,12
FLI-7484,Air India,Mumbai_BOM,12
FLI-6886,Air India,delhi_DEL,12
FLI-3865,Vistara,Kolkata_CCU,26
FLI-1266,Vistara,delhi_DEL,12
FLI-4882,Indigo,Mumbai_BOM,12
FLI-4985,Air India,delhi_DEL,26
FLI-1074,Indigo,delhi_DEL,12
FLI-5571,Indigo,Mumbai_BOM,26
FLI-9873,Air India,delhi_DEL,12
FLI-6499,Indigo,delhi_DEL,-5
FLI-8972,Indigo,Mumbai_BOM,26
FLI-8534,Indigo,Bengaluru_BLR,12
FLI-4327,Indigo,Mumbai_BOM,12
FLI-3480,Indigo,Mumbai_BOM,12
FLI-3562,Indigo,Mumbai_BOM,12
FLI-1623,Indigo,Kolkata_CCU,26
FLI-1628,Indigo,Kolkata_CCU,12
FLI-6690,Indigo,Mumbai_BOM,12
FLI-7537,Indigo,delhi_DEL,12
FLI-3065,Vistara,delhi_DEL,-5
FLI-4619,Akasa Air,Mumbai_BOM,12
FLI-4457,Air India,Mumbai_BOM,26
FLI-8885,Air India,Mumbai_BOM,12
FLI-9444,Indigo,Kolkata_CCU,12
FLI-7182,Air India,Mumbai_BOM,26
FLI-8634,Air India,Mumbai_BOM,12
FLI-8008,Indigo,Mumbai_BOM,12
FLI-2445,Indigo,Kolkata_CCU,-5
FLI-3167,Vistara,delhi_DEL,12
FLI-5644,Air India,Mumbai_BOM,12
FLI-8831,Indigo,Kolkata_CCU,-5
FLI-7563,Akasa Air,Mumbai_BOM,26
FLI-1562,Indigo,delhi_DEL,12
FLI-4644,Air India,Mumbai_BOM,-5
FLI-9932,Indigo,Kolkata_CCU,12
FLI-1430,Air India,Bengaluru_BLR,12
FLI-4466,Air India,Kolkata_CCU,-5
FLI-5272,Indigo,Mumbai_BOM,12
FLI-6024,Akasa Air,delhi_DEL,12
FLI-4574,Air India,delhi_DEL,12
FLI-3892,Vistara,Mumbai_BOM,26
FLI-3709,Indigo,delhi_DEL,26
FLI-4337,Vistara,delhi_DEL,12
FLI-8514,Air India,Mumbai_BOM,12
FLI-4583,Indigo,delhi_DEL,12
FLI-4124,Indigo,Kolkata_CCU,12
FLI-9477,Vistara,Mumbai_BOM,12
FLI-4079,Vistara,Mumbai_BOM,26
FLI-5391,Indigo,delhi_DEL,12
FLI-5945,Vistara,Mumbai_BOM,12
FLI-5553,Indigo,delhi_DEL,12
FLI-7518,Air India,Bengaluru_BLR,12
FLI-3652,Indigo,delhi_DEL,12
FLI-5823,Vistara,Kolkata_CCU,12
FLI-9795,Akasa Air,Bengaluru_BLR,26
FLI-4505,Vistara,delhi_DEL,12
FLI-3806,Air India,delhi_DEL,26
FLI-8468,Air India,Mumbai_BOM,26
FLI-8760,Indigo,Mumbai_BOM,-5
FLI-5653,Akasa Air,Mumbai_BOM,12
FLI-5885,Vistara,delhi_DEL,12
FLI-9314,Vistara,delhi_DEL,12
FLI-3194,Indigo,Mumbai_BOM,26
FLI-6914,Air India,Bengaluru_BLR,12
FLI-5442,Air India,delhi_DEL,12
FLI-2753,Air India,Kolkata_CCU,12
FLI-4867,Indigo,Bengaluru_BLR,12
FLI-5994,Akasa Air,Mumbai_BOM,12
FLI-2733,Indigo,Kolkata_CCU,12
FLI-1664,Indigo,Kolkata_CCU,12
FLI-5527,Indigo,Bengaluru_BLR,26
FLI-7844,Indigo,Mumbai_BOM,12
FLI-4015,Indigo,delhi_DEL,12
FLI-8417,Vistara,Bengaluru_BLR,12
FLI-6158,Indigo,Bengaluru_BLR,12
FLI-1845,Air India,Bengaluru_BLR,12
FLI-7647,Indigo,Kolkata_CCU,26
FLI-1818,Air India,delhi_DEL,26
FLI-9618,Air India,delhi_DEL,12
FLI-9678,Akasa Air,Mumbai_BOM,12
FLI-5190,Air India,Mumbai_BOM,26
FLI-9032,Vistara,delhi_DEL,12
FLI-7439,Air India,delhi_DEL,26
FLI-9771,Indigo,delhi_DEL,12
FLI-2568,Indigo,delhi_DEL,12
FLI-7876,Air India,Bengaluru_BLR,12
FLI-1655,Air India,Mumbai_BOM,12
FLI-3936,Air India,Bengaluru_BLR,12
FLI-7198,Indigo,Kolkata_CCU,26
FLI-8430,Vistara,Bengaluru_BLR,12
FLI-1502,Air India,Mumbai_BOM,12
FLI-1180,Indigo,Mumbai_BOM,-5
FLI-2120,Air India,delhi_DEL,26
FLI-7241,Air India,Bengaluru_BLR,12
FLI-9011,Akasa Air,Mumbai_BOM,12
FLI-2998,Vistara,Mumbai_BOM,26
FLI-4572,Akasa Air,delhi_DEL,12
FLI-8085,Indigo,Mumbai_BOM,12
FLI-7087,Air India,Bengaluru_BLR,12
FLI-9542,Air India,Kolkata_CCU,12
FLI-2148,Indigo,delhi_DEL,12
FLI-9254,Vistara,Kolkata_CCU,12
FLI-8222,Indigo,Mumbai_BOM,26
FLI-1592,Indigo,Kolkata_CCU,12
FLI-7750,Indigo,Bengaluru_BLR,12
FLI-7342,Vistara,delhi_DEL,26
FLI-6582,Air India,delhi_DEL,12
FLI-3637,Air India,Mumbai_BOM,12
FLI-8322,Indigo,Mumbai_BOM,26
FLI-9520,Indigo,Bengaluru_BLR,12
FLI-3908,Vistara,delhi_DEL,12
FLI-5123,Indigo,Bengaluru_BLR,12
FLI-7200,Air India,delhi_DEL,-5
FLI-6368,Vistara,delhi_DEL,26
FLI-2717,Akasa Air,Mumbai_BOM,12
FLI-6806,Vistara,Bengaluru_BLR,12
FLI-9366,Indigo,Mumbai_BOM,26
FLI-2434,Vistara,Mumbai_BOM,12
FLI-2297,Indigo,Mumbai_BOM,26
FLI-2032,Akasa Air,delhi_DEL,26
FLI-9268,Air India,Bengaluru_BLR,-5
FLI-6938,Indigo,Mumbai_BOM,26
FLI-6661,Vistara,delhi_DEL,12
FLI-6099,Indigo,Bengaluru_BLR,12
FLI-7615,Vistara,Mumbai_BOM,12
FLI-6543,Indigo,Mumbai_BOM,12
FLI-1662,Akasa Air,Mumbai_BOM,26
FLI-1184,Indigo,Kolkata_CCU,12
FLI-7426,Indigo,Mumbai_BOM,12
FLI-8211,Indigo,Mumbai_BOM,12
FLI-5496,Vistara,Mumbai_BOM,12
FLI-3974,Air India,delhi_DEL,26
FLI-3745,Indigo,Mumbai_BOM,12
FLI-5653,Indigo,Bengaluru_BLR,12
FLI-3736,Indigo,Bengaluru_BLR,12
FLI-4993,Akasa Air,delhi_DEL,12
FLI-4108,Indigo,delhi_DEL,12
FLI-4541,Indigo,Mumbai_BOM,26
FLI-6062,Air India,Mumbai_BOM,12
FLI-6588,Indigo,delhi_DEL,12
FLI-5163,Indigo,delhi_DEL,26
FLI-3940,Akasa Air,Mumbai_BOM,26
FLI-2424,Indigo,Bengaluru_BLR,12
FLI-2304,Vistara,delhi_DEL,-5
FLI-5958,Indigo,Kolkata_CCU,26
FLI-6012,Indigo,Mumbai_BOM,12
FLI-8007,Vistara,Bengaluru_BLR,26
FLI-3471,Indigo,Bengaluru_BLR,12
FLI-8326,Vistara,Mumbai_BOM,12
FLI-6204,Indigo,delhi_DEL,12
FLI-4070,Indigo,delhi_DEL,26
FLI-5662,Air India,Mumbai_BOM,26
FLI-9836,Air India,Kolkata_CCU,12
FLI-6547,Indigo,Mumbai_BOM,12
FLI-8448,Vistara,Bengaluru_BLR,26
FLI-5662,Indigo,delhi_DEL,12
FLI-7897,Indigo,Mumbai_BOM,12
FLI-9141,Air India,Mumbai_BOM,12
FLI-8339,Indigo,delhi_DEL,26
FLI-6758,Vistara,Mumbai_BOM,12
FLI-6522,Indigo,Mumbai_BOM,12
FLI-2858,Indigo,Bengaluru_BLR,12
FLI-9456,Air India,Kolkata_CCU,12
FLI-5920,Indigo,delhi_DEL,26
FLI-9702,Indigo,Bengaluru_BLR,12
FLI-8156,Akasa Air,delhi_DEL,12
FLI-3990,Air India,Mumbai_BOM,12
FLI-8667,Air India,Mumbai_BOM,26
FLI-2481,Indigo,Mumbai_BOM,26
FLI-7084,Indigo,Bengaluru_BLR,12
FLI-5073,Indigo,Kolkata_CCU,26
FLI-8230,Akasa Air,Kolkata_CCU,12
FLI-5963,Akasa Air,Mumbai_BOM,12
FLI-5266,Indigo,delhi_DEL,12
FLI-2321,Indigo,Kolkata_CCU,12
FLI-6505,Indigo,Mumbai_BOM,12
FLI-6348,Vistara,Mumbai_BOM,12
FLI-7986,Indigo,Mumbai_BOM,26
FLI-8573,Indigo,delhi_DEL,12
FLI-7448,Indigo,delhi_DEL,12
FLI-7444,Air India,Mumbai_BOM,12
FLI-2111,Vistara,delhi_DEL,12
FLI-3206,Air India,Mumbai_BOM,26
FLI-6381,Indigo,Kolkata_CCU,26
FLI-4508,Indigo,Mumbai_BOM,12
FLI-2127,Akasa Air,Mumbai_BOM,12
FLI-7672,Air India,Kolkata_CCU,26
FLI-7379,Vistara,Kolkata_CCU,12
FLI-4291,Vistara,Bengaluru_BLR,12
FLI-1477,Air India,Bengaluru_BLR,12
FLI-6385,Indigo,Bengaluru_BLR,26
FLI-7540,Air India,Kolkata_CCU,12
FLI-2544,Indigo,Bengaluru_BLR,26
FLI-1141,Indigo,Kolkata_CCU,12
FLI-7752,Air India,Kolkata_CCU,12
FLI-2637,Vistara,Mumbai_BOM,12
FLI-9039,Vistara,Mumbai_BOM,26
FLI-4043,Air India,Kolkata_CCU,26
FLI-8120,Air India,Mumbai_BOM,26
FLI-4190,Indigo,delhi_DEL,12
FLI-1439,Akasa Air,Kolkata_CCU,12
FLI-8595,Indigo,Kolkata_CCU,26
FLI-1572,Vistara,Mumbai_BOM,12
FLI-6991,Indigo,delhi_DEL,12
FLI-3744,Air India,delhi_DEL,12
FLI-8236,Air India,delhi_DEL,26
FLI-5850,Indigo,Bengaluru_BLR,12
FLI-3212,Vistara,Mumbai_BOM,12
FLI-2208,Indigo,delhi_DEL,12
FLI-8990,Indigo,delhi_DEL,12
FLI-2690,Vistara,delhi_DEL,12
FLI-2184,Vistara,delhi_DEL,12
FLI-1233,Indigo,Bengaluru_BLR,26
FLI-4219,Indigo,delhi_DEL,12
FLI-7687,Akasa Air,Kolkata_CCU,12
FLI-6988,Vistara,delhi_DEL,26
FLI-9444,Akasa Air,Kolkata_CCU,12
FLI-8948,Indigo,delhi_DEL,26
FLI-2915,Air India,Kolkata_CCU,12
FLI-6093,Indigo,delhi_DEL,12
FLI-3934,Vistara,delhi_DEL,12
FLI-9946,Indigo,Mumbai_BOM,26
FLI-9346,Akasa Air,delhi_DEL,12
FLI-6775,Air India,Kolkata_CCU,12
FLI-5911,Indigo,Mumbai_BOM,12
FLI-8251,Vistara,Bengaluru_BLR,12
FLI-9588,Air India,Bengaluru_BLR,12
FLI-9525,Vistara,delhi_DEL,26
FLI-7608,Indigo,Mumbai_BOM,12
FLI-1735,Indigo,delhi_DEL,12
FLI-4714,Akasa Air,Kolkata_CCU,12
FLI-2995,Akasa Air,delhi_DEL,-5
FLI-9551,Air India,Mumbai_BOM,12
FLI-2841,Indigo,delhi_DEL,12
FLI-8916,Air India,Kolkata_CCU,12
FLI-4621,Indigo,Bengaluru_BLR,26
FLI-9337,Indigo,Bengaluru_BLR,12
FLI-4705,Vistara,Mumbai_BOM,26
FLI-6929,Indigo,delhi_DEL,-5
FLI-2557,Indigo,delhi_DEL,12
FLI-8171,Indigo,Kolkata_CCU,12
FLI-6976,Air India,Bengaluru_BLR,12
FLI-9222,Indigo,Mumbai_BOM,26
FLI-6757,Air India,Mumbai_BOM,12
FLI-7457,Air India,Bengaluru_BLR,12
FLI-6061,Indigo,Kolkata_CCU,-5
FLI-3593,Indigo,delhi_DEL,12
FLI-3799,Indigo,Bengaluru_BLR,12
FLI-7304,Indigo,Mumbai_BOM,12
FLI-1506,Indigo,delhi_DEL,12
FLI-4610,Indigo,Mumbai_BOM,12
FLI-6024,Indigo,delhi_DEL,26
FLI-7106,Air India,delhi_DEL,12
FLI-3557,Indigo,delhi_DEL,12
FLI-5561,Akasa Air,Bengaluru_BLR,12
FLI-9838,Akasa Air,delhi_DEL,12
FLI-3003,Indigo,Mumbai_BOM,12
FLI-3398,Vistara,Kolkata_CCU,12
FLI-2472,Indigo,delhi_DEL,12
FLI-3557,Air India,Bengaluru_BLR,12
FLI-7929,Air India,Kolkata_CCU,12
FLI-1471,Indigo,delhi_DEL,12
FLI-4092,Indigo,Kolkata_CCU,12
FLI-8367,Indigo,Kolkata_CCU,12
FLI-7885,Air India,delhi_DEL,-5
FLI-6328,Indigo,delhi_DEL,12
FLI-1054,Air India,Mumbai_BOM,12
FLI-3781,Indigo,Mumbai_BOM,26
FLI-6271,Indigo,Mumbai_BOM,12
FLI-8853,Air India,delhi_DEL,26
FLI-5098,Air India,Bengaluru_BLR,12
FLI-2292,Indigo,Bengaluru_BLR,12
FLI-1247,Air India,Bengaluru_BLR,12
FLI-1630,Air India,delhi_DEL,12
FLI-8986,Indigo,Bengaluru_BLR,12
FLI-9913,Air India,Bengaluru_BLR,12
FLI-5582,Air India,Bengaluru_BLR,12
FLI-7112,Vistara,Mumbai_BOM,12
FLI-2127,Indigo,Bengaluru_BLR,12
FLI-5322,Air India,Bengaluru_BLR,26
FLI-9390,Vistara,Mumbai_BOM,-5
FLI-3502,Indigo,delhi_DEL,12
FLI-7493,Air India,Bengaluru_BLR,12
FLI-7909,Akasa Air,Bengaluru_BLR,12
FLI-1505,Vistara,Mumbai_BOM,12
FLI-5078,Indigo,Kolkata_CCU,12
FLI-7858,Vistara,delhi_DEL,12
FLI-2464,Indigo,Bengaluru_BLR,26
FLI-4344,Akasa Air,Bengaluru_BLR,12
FLI-2315,Akasa Air,delhi_DEL,26
FLI-9631,Vistara,Bengaluru_BLR,12
FLI-9193,Akasa Air,Mumbai_BOM,12
FLI-6161,Air India,delhi_DEL,26
FLI-4725,Vistara,Kolkata_CCU,12
FLI-6046,Vistara,Bengaluru_BLR,-5
FLI-9078,Air India,delhi_DEL,26
FLI-1392,Air India,Kolkata_CCU,12
FLI-3529,Indigo,Mumbai_BOM,26
FLI-8336,Indigo,delhi_DEL,12
FLI-1379,Air India,Mumbai_BOM,12
FLI-2538,Indigo,Bengaluru_BLR,26
FLI-5168,Indigo,Kolkata_CCU,12
FLI-5532,Indigo,Kolkata_CCU,12
FLI-1435,Vistara,delhi_DEL,12
FLI-7236,Air India,delhi_DEL,12
FLI-5740,Indigo,Kolkata_CCU,-5
FLI-7535,Indigo,Bengaluru_BLR,26
FLI-5943,Vistara,Bengaluru_BLR,12
FLI-2252,Indigo,Mumbai_BOM,12
FLI-1619,Indigo,delhi_DEL,12
FLI-3758,Indigo,Mumbai_BOM,12
FLI-9724,Indigo,delhi_DEL,-5
FLI-6342,Vistara,Mumbai_BOM,-5
FLI-5968,Vistara,Bengaluru_BLR,12
FLI-4324,Vistara,delhi_DEL,12
FLI-1653,Indigo,delhi_DEL,12
FLI-4937,Air India,delhi_DEL,12
FLI-8825,Vistara,delhi_DEL,12
FLI-7516,Air India,delhi_DEL,12
FLI-6652,Vistara,Mumbai_BOM,12
FLI-5629,Air India,Kolkata_CCU,-5
FLI-2904,Air India,Mumbai_BOM,12
FLI-3737,Air India,delhi_DEL,26
FLI-8803,Indigo,Mumbai_BOM,12
FLI-5833,Air India,Mumbai_BOM,26
FLI-7881,Indigo,Mumbai_BOM,12
FLI-7654,Indigo,Kolkata_CCU,26
FLI-6250,Air India,Kolkata_CCU,12
FLI-7827,Indigo,delhi_DEL,12
FLI-2391,Indigo,Bengaluru_BLR,26
FLI-4273,Indigo,Mumbai_BOM,12
FLI-2293,Vistara,Bengaluru_BLR,26
FLI-8382,Air India,Mumbai_BOM,12
FLI-7477,Indigo,Mumbai_BOM,26
FLI-9286,Air India,Mumbai_BOM,26
FLI-6394,Akasa Air,Mumbai_BOM,12
FLI-3463,Vistara,Mumbai_BOM,12
FLI-1603,Akasa Air,delhi_DEL,12
FLI-9667,Indigo,Bengaluru_BLR,12
FLI-7328,Vistara,Bengaluru_BLR,26
FLI-3413,Vistara,Mumbai_BOM,12
FLI-4285,Vistara,delhi_DEL,26
FLI-9889,Indigo,delhi_DEL,12
FLI-1859,Air India,delhi_DEL,12
FLI-8702,Indigo,delhi_DEL,26
FLI-6841,Indigo,Mumbai_BOM,12
FLI-4743,Indigo,Mumbai_BOM,12
FLI-4802,Indigo,Bengaluru_BLR,26
FLI-8413,Indigo,Kolkata_CCU,26
FLI-5643,Akasa Air,Mumbai_BOM,12
FLI-4966,Indigo,Kolkata_CCU,12
FLI-5953,Indigo,delhi_DEL,12
FLI-1094,Air India,Bengaluru_BLR,12
FLI-2162,Indigo,Kolkata_CCU,26
FLI-7336,Vistara,Mumbai_BOM,12
FLI-1035,Indigo,Bengaluru_BLR,12
FLI-2783,Indigo,Mumbai_BOM,26
FLI-9607,Air India,Mumbai_BOM,12
FLI-1678,Akasa Air,Kolkata_CCU,12
FLI-7487,Indigo,Mumbai_BOM,12
FLI-3154,Indigo,Mumbai_BOM,12
FLI-5734,Air India,Mumbai_BOM,12
FLI-8461,Indigo,delhi_DEL,12
FLI-9513,Indigo,delhi_DEL,12
FLI-2642,Air India,delhi_DEL,12
FLI-3793,Air India,delhi_DEL,12
FLI-3934,Indigo,Kolkata_CCU,12
FLI-6292,Indigo,Mumbai_BOM,12
FLI-3453,Vistara,Mumbai_BOM,12
FLI-3147,Indigo,Bengaluru_BLR,12
FLI-2332,Indigo,delhi_DEL,12
FLI-7609,Air India,Mumbai_BOM,12
FLI-4624,Indigo,Mumbai_BOM,12
FLI-9277,Vistara,Kolkata_CCU,-5
FLI-5661,Vistara,Mumbai_BOM,12
FLI-5476,Indigo,Kolkata_CCU,12
FLI-4374,Air India,Mumbai_BOM,12
FLI-7552,Air India,Mumbai_BOM,12
FLI-8395,Vistara,Bengaluru_BLR,26
FLI-1082,Akasa Air,Kolkata_CCU,26
FLI-3611,Indigo,Mumbai_BOM,12
FLI-8245,Vistara,Bengaluru_BLR,12
FLI-2504,Air India,Kolkata_CCU,12
FLI-8539,Vistara,delhi_DEL,12
FLI-4382,Vistara,delhi_DEL,12
FLI-3391,Indigo,Bengaluru_BLR,12
FLI-5527,Indigo,delhi_DEL,12
FLI-8735,Akasa Air,delhi_DEL,12
FLI-5455,Akasa Air,Kolkata_CCU,26
FLI-7823,Indigo,Mumbai_BOM,12
FLI-4370,Indigo,delhi_DEL,12
FLI-5770,Air India,delhi_DEL,12
FLI-3188,Vistara,Mumbai_BOM,12
FLI-5320,Indigo,Kolkata_CCU,-5
FLI-9664,Indigo,Mumbai_BOM,12
FLI-5292,Air India,delhi_DEL,12
FLI-1649,Vistara,Mumbai_BOM,26
FLI-9338,Air India,Mumbai_BOM,12
FLI-2716,Vistara,Bengaluru_BLR,12
FLI-8586,Vistara,delhi_DEL,12
FLI-3341,Indigo,delhi_DEL,12
FLI-3944,Indigo,Bengaluru_BLR,12
FLI-7789,Indigo,Bengaluru_BLR,26
FLI-8883,Akasa Air,delhi_DEL,12
FLI-1930,Akasa Air,delhi_DEL,12
FLI-7550,Air India,Mumbai_BOM,12
FLI-4932,Indigo,Bengaluru_BLR,26
FLI-8193,Vistara,Bengaluru_BLR,26
FLI-2793,Air India,Bengaluru_BLR,12
FLI-9586,Air India,Mumbai_BOM,12
FLI-9530,Air India,delhi_DEL,-5
FLI-9786,Akasa Air,Mumbai_BOM,12
FLI-6979,Vistara,delhi_DEL,12
FLI-3374,Akasa Air,delhi_DEL,12
FLI-5514,Indigo,Bengaluru_BLR,12
FLI-3613,Indigo,delhi_DEL,12
FLI-8689,Indigo,Kolkata_CCU,12
FLI-3434,Indigo,delhi_DEL,12
FLI-8569,Indigo,Bengaluru_BLR,12
FLI-5917,Vistara,delhi_DEL,12
FLI-9213,Indigo,Bengaluru_BLR,12
FLI-9767,Air India,delhi_DEL,12
FLI-8098,Indigo,delhi_DEL,26
FLI-4098,Indigo,delhi_DEL,12
FLI-5602,Vistara,Mumbai_BOM,12
FLI-4656,Indigo,delhi_DEL,26
FLI-2852,Indigo,Mumbai_BOM,12
FLI-1898,Air India,Kolkata_CCU,12
FLI-8974,Akasa Air,Bengaluru_BLR,12
FLI-5513,Vistara,Mumbai_BOM,12
FLI-2211,Vistara,delhi_DEL,12
FLI-4030,Indigo,delhi_DEL,26
FLI-5589,Indigo,Kolkata_CCU,26
FLI-1222,Air India,Kolkata_CCU,12
FLI-1852,Air India,Mumbai_BOM,-5
FLI-5271,Vistara,Mumbai_BOM,12
FLI-2829,Indigo,Mumbai_BOM,12
FLI-4333,Vistara,delhi_DEL,12
FLI-8832,Indigo,Mumbai_BOM,12
FLI-6451,Indigo,delhi_DEL,26
FLI-6140,Indigo,Mumbai_BOM,12
FLI-4398,Air India,Bengaluru_BLR,12
FLI-5768,Air India,delhi_DEL,26
FLI-4631,Vistara,delhi_DEL,26
FLI-9441,Indigo,Mumbai_BOM,26
FLI-3046,Vistara,Kolkata_CCU,12
FLI-9522,Akasa Air,delhi_DEL,12
FLI-1219,Air India,delhi_DEL,12
FLI-6917,Indigo,delhi_DEL,12
FLI-8130,Indigo,delhi_DEL,12
FLI-3927,Indigo,delhi_DEL,12
FLI-8146,Air India,delhi_DEL,26
FLI-7933,Indigo,Kolkata_CCU,12
FLI-2164,Indigo,delhi_DEL,26
FLI-2788,Indigo,delhi_DEL,-5
FLI-9619,Indigo,Bengaluru_BLR,26
FLI-1416,Indigo,Kolkata_CCU,12
FLI-5793,Vistara,delhi_DEL,12
FLI-7881,Vistara,Kolkata_CCU,26
FLI-9944,Vistara,delhi_DEL,12
FLI-4123,Indigo,delhi_DEL,12
FLI-3060,Air India,Kolkata_CCU,12
FLI-8152,Indigo,Mumbai_BOM,12
FLI-6769,Air India,delhi_DEL,12
FLI-6228,Indigo,Mumbai_BOM,12
FLI-2603,Air India,Mumbai_BOM,12
FLI-2369,Vistara,Kolkata_CCU,12
FLI-6948,Indigo,delhi_DEL,12
FLI-9342,Akasa Air,Mumbai_BOM,12
FLI-5355,Air India,delhi_DEL,26
FLI-8849,Indigo,Kolkata_CCU,-5
FLI-5959,Air India,delhi_DEL,26
FLI-6163,Indigo,delhi_DEL,-5
FLI-6986,Akasa Air,Bengaluru_BLR,12
FLI-6777,Akasa Air,Bengaluru_BLR,12
FLI-5683,Air India,Mumbai_BOM,12
FLI-8555,Vistara,Bengaluru_BLR,26
FLI-5807,Indigo,delhi_DEL,12
FLI-2119,Indigo,Bengaluru_BLR,12
FLI-4712,Indigo,Mumbai_BOM,26
FLI-5277,Air India,Kolkata_CCU,12
FLI-8687,Indigo,delhi_DEL,26
FLI-2757,Air India,Kolkata_CCU,12
FLI-8647,Indigo,delhi_DEL,26
FLI-5809,Vistara,delhi_DEL,26
FLI-2488,Air India,delhi_DEL,12
FLI-6400,Indigo,Kolkata_CCU,12
FLI-8136,Indigo,delhi_DEL,12
FLI-7633,Indigo,Bengaluru_BLR,26
FLI-9891,Air India,Kolkata_CCU,12
FLI-9578,Vistara,Bengaluru_BLR,12
FLI-9197,Air India,Mumbai_BOM,-5
FLI-5911,Vistara,Bengaluru_BLR,12
FLI-8018,Indigo,delhi_DEL,12
FLI-6998,Air India,Kolkata_CCU,-5
FLI-5358,Indigo,Bengaluru_BLR,12
FLI-6810,Air India,delhi_DEL,12
FLI-6297,Air India,Mumbai_BOM,12
FLI-5133,Air India,Kolkata_CCU,26
FLI-9476,Vistara,delhi_DEL,26
FLI-6884,Indigo,delhi_DEL,12
FLI-5609,Akasa Air,delhi_DEL,12
FLI-9922,Indigo,Kolkata_CCU,12
FLI-6234,Indigo,delhi_DEL,12
FLI-7185,Air India,delhi_DEL,12
FLI-3329,Akasa Air,Kolkata_CCU,12
FLI-9414,Indigo,Mumbai_BOM,12
