Session_ID,Device_Used,Search_Query_Raw,Time_On_Page_Sec,Purchase_Made
SESS-627321,Tablet, leather shoes ,29.781313459209645,0
SESS-387615,Desktop,IPHONE 14,29.781313459209645,0
SESS-308940,Mobile,  shoes leather  ,29.781313459209645,0
SESS-698233,Desktop, leather shoes ,29.781313459209645,0
SESS-192182,Mobile, leather shoes ,29.781313459209645,0
SESS-638476,Mobile,  shoes leather  ,40056.57333111015,0
SESS-412239,Mobile,summer dress,29.781313459209645,0
SESS-129966,Mobile, leather shoes ,29.781313459209645,0
SESS-899531,Mobile,,29.781313459209645,0
SESS-662274,Mobile,IPHONE 14,29.781313459209645,1
SESS-118513,Desktop, leather shoes ,29.781313459209645,0
SESS-573174,Mobile,summer dress,29.781313459209645,1
SESS-743679,Desktop,IPHONE 14,29.781313459209645,0
SESS-351728,Mobile,summer dress,29.781313459209645,0
SESS-741747,Mobile,N/A,29.781313459209645,0
SESS-732428,Desktop, leather shoes ,29.781313459209645,0
SESS-530395,Mobile,,29.781313459209645,1
SESS-563380,Mobile,IPHONE 14,29.781313459209645,0
SESS-619858,Desktop,  shoes leather  ,29.781313459209645,1
SESS-859619,Mobile, leather shoes ,29.781313459209645,0
SESS-372582,Desktop,IPHONE 14,29.781313459209645,0
SESS-400328,Mobile,N/A,40056.57333111015,0
SESS-751528,Mobile, leather shoes ,29.781313459209645,0
SESS-384631,Desktop,IPHONE 14,29.781313459209645,0
SESS-907754,Desktop,,29.781313459209645,0
SESS-664071,Desktop,IPHONE 14,29.781313459209645,1
SESS-119663,Mobile,IPHONE 14,29.781313459209645,0
SESS-234301,Mobile,summer dress,29.781313459209645,0
SESS-744196,Mobile,  shoes leather  ,29.781313459209645,0
SESS-109916,Mobile, leather shoes ,29.781313459209645,0
SESS-668895,Mobile,IPHONE 14,29.781313459209645,0
SESS-676500,Mobile,summer dress,29.781313459209645,0
SESS-562695,Mobile,summer dress,29.781313459209645,0
SESS-206311,Mobile, leather shoes ,40056.57333111015,0
SESS-481376,Tablet,IPHONE 14,29.781313459209645,0
SESS-563182,Desktop,,29.781313459209645,0
SESS-816780,Mobile, leather shoes ,29.781313459209645,0
SESS-487341,Desktop,N/A,29.781313459209645,0
SESS-830791,Desktop,,29.781313459209645,0
SESS-808412,Mobile,IPHONE 14,29.781313459209645,0
SESS-348282,Mobile, leather shoes ,29.781313459209645,0
SESS-712251,BOT_UNKNOWN,N/A,29.781313459209645,0
SESS-853045,Mobile,summer dress,29.781313459209645,0
SESS-965896,Desktop,,29.781313459209645,1
SESS-689040,Mobile, leather shoes ,29.781313459209645,0
SESS-220986,Desktop,N/A,29.781313459209645,0
SESS-224199,Mobile, leather shoes ,29.781313459209645,0
SESS-245405,Tablet, leather shoes ,29.781313459209645,0
SESS-967281,Desktop, leather shoes ,29.781313459209645,0
SESS-809402,Desktop,IPHONE 14,29.781313459209645,0
SESS-737897,Mobile, leather shoes ,29.781313459209645,0
SESS-380455,Mobile,N/A,29.781313459209645,0
SESS-217163,Desktop,summer dress,29.781313459209645,0
SESS-611920,Tablet,  shoes leather  ,29.781313459209645,0
SESS-264722,Desktop,  shoes leather  ,29.781313459209645,0
SESS-647552,Mobile,IPHONE 14,29.781313459209645,0
SESS-128042,Desktop, leather shoes ,29.781313459209645,0
SESS-157703,Tablet, leather shoes ,29.781313459209645,0
SESS-290945,Mobile,,29.781313459209645,0
SESS-245653,BOT_UNKNOWN, leather shoes ,29.781313459209645,0
SESS-274066,Mobile,IPHONE 14,29.781313459209645,0
SESS-471722,Desktop,summer dress,29.781313459209645,0
SESS-835916,Mobile, leather shoes ,29.781313459209645,1
SESS-753390,Desktop, leather shoes ,29.781313459209645,0
SESS-342536,Mobile,summer dress,29.781313459209645,1
SESS-528223,Desktop, leather shoes ,29.781313459209645,0
SESS-231550,Tablet,summer dress,29.781313459209645,0
SESS-291479,BOT_UNKNOWN, leather shoes ,29.781313459209645,0
SESS-742814,Tablet,IPHONE 14,29.781313459209645,0
SESS-368722,Mobile, leather shoes ,29.781313459209645,0
SESS-470170,Mobile,N/A,29.781313459209645,0
SESS-849019,Mobile,summer dress,29.781313459209645,0
SESS-435739,Mobile,N/A,29.781313459209645,0
SESS-576408,Desktop,IPHONE 14,29.781313459209645,0
SESS-900012,Mobile, leather shoes ,29.781313459209645,0
SESS-730586,Mobile, leather shoes ,29.781313459209645,0
SESS-853661,Mobile, leather shoes ,29.781313459209645,0
SESS-333277,Tablet, leather shoes ,29.781313459209645,0
SESS-679910,Desktop,IPHONE 14,29.781313459209645,0
SESS-535836,BOT_UNKNOWN,  shoes leather  ,29.781313459209645,0
SESS-755693,Mobile,N/A,29.781313459209645,0
SESS-810908,Desktop, leather shoes ,29.781313459209645,0
SESS-211193,Mobile,,40056.57333111015,0
SESS-804856,Desktop, leather shoes ,29.781313459209645,0
SESS-554413,Mobile,N/A,29.781313459209645,0
SESS-268843,Mobile,  shoes leather  ,29.781313459209645,0
SESS-138862,Mobile,summer dress,29.781313459209645,0
SESS-619065,Mobile,  shoes leather  ,29.781313459209645,0
SESS-279118,BOT_UNKNOWN, leather shoes ,29.781313459209645,1
SESS-256695,Mobile, leather shoes ,29.781313459209645,0
SESS-677811,Desktop,summer dress,29.781313459209645,0
SESS-221050,Desktop,,29.781313459209645,0
SESS-781131,Mobile,summer dress,29.781313459209645,0
SESS-409187,Mobile,IPHONE 14,29.781313459209645,0
SESS-945240,Mobile, leather shoes ,29.781313459209645,1
SESS-857745,Mobile,IPHONE 14,29.781313459209645,0
SESS-782858,Mobile, leather shoes ,29.781313459209645,0
SESS-923166,Mobile, leather shoes ,29.781313459209645,0
SESS-835841,Tablet,IPHONE 14,29.781313459209645,0
SESS-453331,Tablet,  shoes leather  ,40056.57333111015,0
SESS-907734,Mobile, leather shoes ,29.781313459209645,1
SESS-785753,Mobile, leather shoes ,29.781313459209645,0
SESS-909883,Tablet,  shoes leather  ,29.781313459209645,0
SESS-285551,Mobile,summer dress,29.781313459209645,0
SESS-160813,Desktop,N/A,29.781313459209645,0
SESS-759290,Mobile,IPHONE 14,29.781313459209645,1
SESS-181212,Desktop,N/A,29.781313459209645,0
SESS-782841,Desktop,summer dress,29.781313459209645,0
SESS-208836,Mobile, leather shoes ,29.781313459209645,0
SESS-116140,Desktop, leather shoes ,29.781313459209645,0
SESS-567951,Mobile,summer dress,29.781313459209645,0
SESS-170868,Desktop,summer dress,29.781313459209645,0
SESS-655576,Mobile,  shoes leather  ,29.781313459209645,0
SESS-306806,Desktop, leather shoes ,29.781313459209645,0
SESS-284632,Mobile,,29.781313459209645,0
SESS-483104,Tablet, leather shoes ,29.781313459209645,0
SESS-799117,Desktop,,29.781313459209645,0
SESS-515911,Mobile,,29.781313459209645,0
SESS-919853,Tablet,IPHONE 14,29.781313459209645,1
SESS-932641,Mobile,IPHONE 14,29.781313459209645,0
SESS-218707,Mobile, leather shoes ,29.781313459209645,0
SESS-423801,Mobile, leather shoes ,29.781313459209645,0
SESS-551636,Mobile,,29.781313459209645,0
SESS-864717,Mobile,summer dress,40056.57333111015,0
SESS-329714,Mobile,,29.781313459209645,0
SESS-600553,Mobile,,29.781313459209645,0
SESS-218229,Mobile,IPHONE 14,29.781313459209645,0
SESS-216959,Mobile,summer dress,29.781313459209645,0
SESS-994811,Tablet, leather shoes ,29.781313459209645,0
SESS-107343,BOT_UNKNOWN,N/A,29.781313459209645,0
SESS-989710,Tablet, leather shoes ,29.781313459209645,0
SESS-821177,Tablet,,29.781313459209645,0
SESS-843168,Tablet,  shoes leather  ,29.781313459209645,0
SESS-611539,BOT_UNKNOWN,summer dress,29.781313459209645,1
SESS-957610,Mobile,N/A,29.781313459209645,0
SESS-480167,Mobile,IPHONE 14,29.781313459209645,0
SESS-751166,Mobile,IPHONE 14,29.781313459209645,0
SESS-909473,Mobile,N/A,29.781313459209645,0
SESS-738956,Tablet,summer dress,29.781313459209645,0
SESS-174600,Mobile,IPHONE 14,29.781313459209645,0
SESS-419296,Mobile,,29.781313459209645,0
SESS-267490,BOT_UNKNOWN,summer dress,29.781313459209645,0
SESS-949463,Mobile,summer dress,29.781313459209645,0
SESS-924926,Mobile,summer dress,29.781313459209645,1
SESS-781719,Desktop,  shoes leather  ,29.781313459209645,0
SESS-691613,Tablet,summer dress,29.781313459209645,0
SESS-436210,Mobile,N/A,29.781313459209645,0
SESS-342847,Mobile,IPHONE 14,29.781313459209645,0
SESS-307092,Mobile, leather shoes ,29.781313459209645,0
SESS-160713,Mobile, leather shoes ,29.781313459209645,0
SESS-140859,Mobile,summer dress,29.781313459209645,0
SESS-269017,Mobile, leather shoes ,29.781313459209645,0
SESS-822461,Mobile, leather shoes ,29.781313459209645,0
SESS-817769,Desktop,summer dress,29.781313459209645,0
SESS-179899,Mobile,IPHONE 14,29.781313459209645,0
SESS-195065,Desktop,IPHONE 14,29.781313459209645,0
SESS-576701,Desktop,,29.781313459209645,0
SESS-930169,Mobile,  shoes leather  ,29.781313459209645,0
SESS-496821,Desktop, leather shoes ,29.781313459209645,0
SESS-628907,Desktop,summer dress,29.781313459209645,0
SESS-812682,Desktop,summer dress,29.781313459209645,0
SESS-594634,Mobile,IPHONE 14,29.781313459209645,1
SESS-151587,Desktop,N/A,29.781313459209645,0
SESS-165886,BOT_UNKNOWN, leather shoes ,29.781313459209645,0
SESS-611660,Mobile,IPHONE 14,29.781313459209645,1
SESS-538735,Mobile,summer dress,29.781313459209645,0
SESS-349260,Desktop,summer dress,29.781313459209645,0
SESS-680939,Mobile,IPHONE 14,29.781313459209645,0
SESS-450498,Mobile,IPHONE 14,29.781313459209645,0
SESS-763629,BOT_UNKNOWN, leather shoes ,29.781313459209645,0
SESS-216276,Tablet, leather shoes ,29.781313459209645,0
SESS-266116,Mobile,  shoes leather  ,29.781313459209645,0
SESS-181930,Mobile,,29.781313459209645,0
SESS-912011,Desktop,  shoes leather  ,29.781313459209645,1
SESS-673383,Mobile,N/A,29.781313459209645,0
SESS-472276,Tablet,N/A,29.781313459209645,0
SESS-713251,Desktop,N/A,29.781313459209645,0
SESS-670794,Mobile,summer dress,29.781313459209645,0
SESS-502974,Mobile, leather shoes ,29.781313459209645,0
SESS-886987,Desktop,,29.781313459209645,0
SESS-499460,Mobile,,29.781313459209645,0
SESS-489239,Desktop,summer dress,29.781313459209645,1
SESS-379133,Mobile,N/A,29.781313459209645,0
SESS-156505,Mobile,N/A,29.781313459209645,0
SESS-450059,Desktop, leather shoes ,29.781313459209645,0
SESS-650736,Mobile, leather shoes ,29.781313459209645,0
SESS-971167,Desktop,N/A,29.781313459209645,0
SESS-381648,Mobile,,29.781313459209645,1
SESS-489425,BOT_UNKNOWN,IPHONE 14,29.781313459209645,0
SESS-123212,Mobile,IPHONE 14,29.781313459209645,0
SESS-300357,Mobile,summer dress,29.781313459209645,0
SESS-221648,Desktop, leather shoes ,29.781313459209645,0
SESS-100640,Desktop, leather shoes ,29.781313459209645,0
SESS-821682,Mobile,,29.781313459209645,0
SESS-803766,Mobile, leather shoes ,29.781313459209645,0
SESS-520413,Desktop,summer dress,29.781313459209645,0
SESS-869363,Desktop,IPHONE 14,29.781313459209645,0
SESS-794491,Mobile,  shoes leather  ,29.781313459209645,1
SESS-746416,BOT_UNKNOWN, leather shoes ,29.781313459209645,0
SESS-741781,BOT_UNKNOWN,N/A,29.781313459209645,0
SESS-618781,Mobile,  shoes leather  ,29.781313459209645,1
SESS-482463,Desktop,summer dress,29.781313459209645,0
SESS-857911,Tablet,IPHONE 14,29.781313459209645,0
SESS-842919,Mobile, leather shoes ,29.781313459209645,1
SESS-707281,Desktop,IPHONE 14,29.781313459209645,0
SESS-349293,Mobile,,29.781313459209645,0
SESS-261280,Mobile,summer dress,29.781313459209645,0
SESS-189416,Desktop,IPHONE 14,29.781313459209645,1
SESS-475423,Mobile,  shoes leather  ,29.781313459209645,1
SESS-226211,Mobile,  shoes leather  ,29.781313459209645,0
SESS-353990,Desktop,IPHONE 14,29.781313459209645,0
SESS-774726,Desktop,IPHONE 14,29.781313459209645,0
SESS-269057,Mobile,  shoes leather  ,29.781313459209645,0
SESS-658479,Mobile,IPHONE 14,29.781313459209645,0
SESS-397155,Mobile, leather shoes ,29.781313459209645,0
SESS-993055,Tablet,IPHONE 14,29.781313459209645,0
SESS-383949,Mobile,N/A,29.781313459209645,0
SESS-796823,Desktop,  shoes leather  ,29.781313459209645,0
SESS-487104,Desktop,IPHONE 14,29.781313459209645,0
SESS-105909,Mobile,,29.781313459209645,0
SESS-459381,Mobile, leather shoes ,29.781313459209645,0
SESS-384043,Desktop,N/A,29.781313459209645,0
SESS-310630,BOT_UNKNOWN,N/A,29.781313459209645,0
SESS-123652,Desktop, leather shoes ,29.781313459209645,1
SESS-875199,Desktop,summer dress,29.781313459209645,0
SESS-118789,Mobile,summer dress,29.781313459209645,0
SESS-532360,Mobile,,29.781313459209645,0
SESS-534260,Mobile,summer dress,29.781313459209645,0
SESS-336402,Tablet,  shoes leather  ,29.781313459209645,0
SESS-818210,Desktop, leather shoes ,29.781313459209645,1
SESS-339025,Mobile,summer dress,29.781313459209645,0
SESS-985059,Desktop,N/A,29.781313459209645,1
SESS-183204,Mobile, leather shoes ,29.781313459209645,0
SESS-834772,Desktop, leather shoes ,29.781313459209645,0
SESS-250160,Tablet, leather shoes ,29.781313459209645,0
SESS-259546,Tablet,summer dress,29.781313459209645,1
SESS-391954,Tablet,summer dress,29.781313459209645,1
SESS-642745,Mobile, leather shoes ,29.781313459209645,0
SESS-193433,Desktop,N/A,29.781313459209645,0
SESS-279682,Mobile,,29.781313459209645,0
SESS-508649,Desktop,IPHONE 14,29.781313459209645,1
SESS-854485,Desktop,N/A,29.781313459209645,1
SESS-489370,Desktop,IPHONE 14,29.781313459209645,0
SESS-528161,BOT_UNKNOWN,,29.781313459209645,0
SESS-803423,Desktop, leather shoes ,29.781313459209645,1
SESS-886070,BOT_UNKNOWN, leather shoes ,29.781313459209645,1
SESS-242938,Mobile,IPHONE 14,29.781313459209645,1
SESS-244624,Mobile,summer dress,29.781313459209645,0
SESS-834392,Mobile,IPHONE 14,29.781313459209645,0
SESS-182317,Mobile, leather shoes ,29.781313459209645,1
SESS-324376,Tablet, leather shoes ,29.781313459209645,0
SESS-272488,Mobile,  shoes leather  ,29.781313459209645,1
SESS-261591,Mobile,IPHONE 14,29.781313459209645,0
SESS-155773,Mobile,summer dress,29.781313459209645,0
SESS-348874,Mobile,IPHONE 14,29.781313459209645,1
SESS-313310,Mobile,summer dress,29.781313459209645,0
SESS-362215,Mobile, leather shoes ,29.781313459209645,0
SESS-297899,Desktop,N/A,29.781313459209645,1
SESS-714887,Mobile,summer dress,29.781313459209645,0
SESS-260797,Desktop,summer dress,29.781313459209645,0
SESS-522970,Mobile,IPHONE 14,29.781313459209645,0
SESS-568560,Tablet, leather shoes ,29.781313459209645,1
SESS-118778,BOT_UNKNOWN,IPHONE 14,29.781313459209645,0
SESS-290506,Mobile,N/A,29.781313459209645,0
SESS-519243,Tablet,  shoes leather  ,29.781313459209645,0
SESS-496079,Desktop,  shoes leather  ,29.781313459209645,0
SESS-478045,Mobile, leather shoes ,29.781313459209645,0
SESS-319057,BOT_UNKNOWN, leather shoes ,29.781313459209645,0
SESS-911936,Desktop, leather shoes ,29.781313459209645,1
SESS-695345,Mobile,IPHONE 14,29.781313459209645,0
SESS-320070,Mobile, leather shoes ,29.781313459209645,0
SESS-776857,Desktop,IPHONE 14,29.781313459209645,0
SESS-874270,BOT_UNKNOWN, leather shoes ,29.781313459209645,0
SESS-951599,Mobile,IPHONE 14,29.781313459209645,0
SESS-666734,Desktop,IPHONE 14,29.781313459209645,0
SESS-815107,Mobile,  shoes leather  ,29.781313459209645,0
SESS-135161,Mobile, leather shoes ,29.781313459209645,0
SESS-899060,Mobile, leather shoes ,29.781313459209645,1
SESS-585198,Mobile,summer dress,29.781313459209645,0
SESS-150471,Desktop,IPHONE 14,29.781313459209645,1
SESS-866578,Mobile,summer dress,29.781313459209645,0
SESS-503004,Mobile, leather shoes ,29.781313459209645,0
SESS-428735,Mobile,IPHONE 14,29.781313459209645,0
SESS-737914,Desktop, leather shoes ,29.781313459209645,0
SESS-336375,Mobile,N/A,29.781313459209645,0
SESS-487395,Desktop, leather shoes ,29.781313459209645,0
SESS-821039,Mobile, leather shoes ,29.781313459209645,0
SESS-298795,BOT_UNKNOWN, leather shoes ,29.781313459209645,1
SESS-511378,Tablet,,29.781313459209645,0
SESS-402139,Desktop,  shoes leather  ,29.781313459209645,0
SESS-811741,Mobile,,29.781313459209645,0
SESS-730169,Mobile,IPHONE 14,29.781313459209645,1
SESS-674295,Mobile,  shoes leather  ,29.781313459209645,0
SESS-612092,Mobile, leather shoes ,29.781313459209645,0
SESS-685717,Mobile,summer dress,40056.57333111015,0
SESS-453664,Mobile,IPHONE 14,29.781313459209645,1
SESS-933869,Desktop, leather shoes ,29.781313459209645,0
SESS-303249,Mobile, leather shoes ,40056.57333111015,1
SESS-961408,Mobile,summer dress,29.781313459209645,1
SESS-319591,Desktop, leather shoes ,29.781313459209645,0
SESS-702418,Mobile,N/A,29.781313459209645,0
SESS-899297,BOT_UNKNOWN, leather shoes ,29.781313459209645,0
SESS-876205,Tablet, leather shoes ,29.781313459209645,0
SESS-504797,Tablet, leather shoes ,29.781313459209645,1
SESS-408936,Desktop,,29.781313459209645,0
SESS-924657,Tablet,summer dress,29.781313459209645,0
SESS-302947,Mobile,summer dress,29.781313459209645,0
SESS-998790,Tablet,summer dress,29.781313459209645,0
SESS-112452,Mobile,summer dress,29.781313459209645,1
SESS-195607,Desktop,IPHONE 14,29.781313459209645,0
SESS-436151,Desktop,summer dress,29.781313459209645,1
SESS-654033,Mobile,N/A,29.781313459209645,0
SESS-685641,Mobile,summer dress,29.781313459209645,1
SESS-813696,Mobile,IPHONE 14,29.781313459209645,0
SESS-140182,Mobile, leather shoes ,29.781313459209645,0
SESS-209662,Mobile,  shoes leather  ,29.781313459209645,0
SESS-484757,Mobile,,29.781313459209645,1
SESS-212885,Desktop, leather shoes ,29.781313459209645,0
SESS-933988,Mobile, leather shoes ,29.781313459209645,0
SESS-582160,Mobile,summer dress,29.781313459209645,0
SESS-987554,Tablet,summer dress,29.781313459209645,1
SESS-369054,Desktop,  shoes leather  ,29.781313459209645,0
SESS-941092,Mobile,N/A,29.781313459209645,0
SESS-671669,Desktop, leather shoes ,29.781313459209645,0
SESS-363276,Mobile, leather shoes ,29.781313459209645,0
SESS-190568,Desktop,N/A,29.781313459209645,1
SESS-550461,Mobile, leather shoes ,29.781313459209645,0
SESS-642849,Mobile, leather shoes ,29.781313459209645,0
SESS-201522,Mobile,summer dress,29.781313459209645,0
SESS-286750,Desktop,summer dress,29.781313459209645,0
SESS-321767,Tablet, leather shoes ,29.781313459209645,0
SESS-758510,Mobile,  shoes leather  ,29.781313459209645,0
SESS-967858,Mobile, leather shoes ,29.781313459209645,0
SESS-201717,Desktop,IPHONE 14,29.781313459209645,0
SESS-852715,Mobile,  shoes leather  ,29.781313459209645,0
SESS-498261,BOT_UNKNOWN,,29.781313459209645,1
SESS-791080,Mobile,summer dress,29.781313459209645,0
SESS-820958,Desktop,IPHONE 14,29.781313459209645,0
SESS-209726,Desktop,,40056.57333111015,1
SESS-994774,Tablet,N/A,29.781313459209645,0
SESS-914087,Tablet,IPHONE 14,29.781313459209645,1
SESS-239232,Mobile,  shoes leather  ,29.781313459209645,1
SESS-374914,Mobile,summer dress,29.781313459209645,0
SESS-355282,Tablet, leather shoes ,29.781313459209645,0
SESS-197974,Mobile,IPHONE 14,29.781313459209645,0
SESS-323402,Mobile, leather shoes ,29.781313459209645,0
SESS-654544,Mobile,IPHONE 14,29.781313459209645,0
SESS-120788,Mobile, leather shoes ,29.781313459209645,0
SESS-671208,Desktop,IPHONE 14,29.781313459209645,0
SESS-668921,Mobile,IPHONE 14,29.781313459209645,0
SESS-753096,Tablet,summer dress,29.781313459209645,1
SESS-238678,Desktop,IPHONE 14,29.781313459209645,0
SESS-291321,Mobile,IPHONE 14,29.781313459209645,0
SESS-477673,Mobile,IPHONE 14,29.781313459209645,0
SESS-739634,Mobile,IPHONE 14,29.781313459209645,0
SESS-876431,Mobile,N/A,29.781313459209645,0
SESS-195723,Mobile,  shoes leather  ,29.781313459209645,0
SESS-592317,Mobile, leather shoes ,29.781313459209645,0
SESS-947255,Desktop, leather shoes ,29.781313459209645,1
SESS-879051,Desktop,N/A,29.781313459209645,0
SESS-550829,Mobile,summer dress,29.781313459209645,1
SESS-794120,Desktop, leather shoes ,29.781313459209645,0
SESS-273950,Mobile,IPHONE 14,29.781313459209645,0
SESS-755856,Mobile,summer dress,29.781313459209645,0
SESS-377549,Desktop,  shoes leather  ,29.781313459209645,0
SESS-657622,Mobile,N/A,29.781313459209645,0
SESS-404425,Desktop,  shoes leather  ,40056.57333111015,1
SESS-229811,Mobile,IPHONE 14,29.781313459209645,0
SESS-212286,Mobile,summer dress,29.781313459209645,0
SESS-142990,Mobile,IPHONE 14,29.781313459209645,0
SESS-652423,Desktop, leather shoes ,29.781313459209645,0
SESS-754194,Mobile,IPHONE 14,29.781313459209645,0
SESS-264845,Mobile, leather shoes ,29.781313459209645,0
SESS-366191,BOT_UNKNOWN,summer dress,29.781313459209645,0
SESS-178010,Mobile,N/A,29.781313459209645,0
SESS-612832,Mobile,IPHONE 14,29.781313459209645,0
SESS-330330,Mobile, leather shoes ,29.781313459209645,0
SESS-268411,Mobile, leather shoes ,40056.57333111015,0
SESS-589148,Desktop,,29.781313459209645,0
SESS-815441,Mobile,IPHONE 14,29.781313459209645,0
SESS-659787,Mobile,IPHONE 14,29.781313459209645,0
SESS-355006,Mobile,,29.781313459209645,0
SESS-213751,Desktop,IPHONE 14,29.781313459209645,0
SESS-591308,Desktop,summer dress,29.781313459209645,0
SESS-950236,Mobile,summer dress,29.781313459209645,0
SESS-523804,Desktop,summer dress,29.781313459209645,1
SESS-119708,Mobile, leather shoes ,29.781313459209645,0
SESS-949745,Mobile,IPHONE 14,29.781313459209645,0
SESS-332379,Mobile,IPHONE 14,29.781313459209645,0
SESS-389564,Desktop,  shoes leather  ,29.781313459209645,0
SESS-154636,Mobile, leather shoes ,29.781313459209645,0
SESS-668566,Mobile, leather shoes ,29.781313459209645,0
SESS-550345,Mobile, leather shoes ,29.781313459209645,0
SESS-604270,Desktop, leather shoes ,29.781313459209645,0
SESS-775808,Desktop,  shoes leather  ,29.781313459209645,0
SESS-770843,Mobile,summer dress,29.781313459209645,0
SESS-346195,Mobile,  shoes leather  ,29.781313459209645,0
SESS-873540,Desktop,IPHONE 14,29.781313459209645,0
SESS-202251,Mobile,  shoes leather  ,29.781313459209645,0
SESS-746425,Desktop,N/A,29.781313459209645,0
SESS-771163,Mobile,summer dress,29.781313459209645,0
SESS-396093,Desktop,IPHONE 14,29.781313459209645,0
SESS-346923,Mobile, leather shoes ,29.781313459209645,0
SESS-997415,Desktop, leather shoes ,29.781313459209645,0
SESS-811097,Mobile,summer dress,29.781313459209645,0
SESS-184744,Tablet,  shoes leather  ,29.781313459209645,1
SESS-690841,BOT_UNKNOWN,  shoes leather  ,29.781313459209645,0
SESS-330133,Mobile,summer dress,29.781313459209645,0
SESS-673247,Mobile,IPHONE 14,29.781313459209645,0
SESS-706337,Desktop,,29.781313459209645,0
SESS-458334,Mobile,,29.781313459209645,0
SESS-186658,Desktop,,29.781313459209645,0
SESS-664739,Mobile, leather shoes ,29.781313459209645,0
SESS-564917,Mobile,N/A,29.781313459209645,0
SESS-563601,Desktop,N/A,29.781313459209645,0
SESS-411654,Mobile,,29.781313459209645,1
SESS-728048,Mobile,summer dress,29.781313459209645,0
SESS-988057,Desktop,,29.781313459209645,1
SESS-510430,Mobile, leather shoes ,29.781313459209645,0
SESS-433026,Desktop,  shoes leather  ,29.781313459209645,0
SESS-297706,Desktop, leather shoes ,29.781313459209645,1
SESS-718316,Mobile,,29.781313459209645,0
SESS-266033,Mobile,,29.781313459209645,0
SESS-440633,Mobile, leather shoes ,29.781313459209645,0
SESS-972491,Tablet,summer dress,29.781313459209645,0
SESS-494723,Desktop,N/A,29.781313459209645,0
SESS-401997,Desktop, leather shoes ,29.781313459209645,0
SESS-926511,Mobile,,29.781313459209645,0
SESS-127980,Desktop,,29.781313459209645,0
SESS-668133,Desktop,,29.781313459209645,0
SESS-887805,Desktop, leather shoes ,29.781313459209645,0
SESS-557366,Desktop,,29.781313459209645,0
SESS-114125,Mobile,summer dress,29.781313459209645,0
SESS-540327,BOT_UNKNOWN,IPHONE 14,29.781313459209645,0
SESS-461813,Desktop,IPHONE 14,29.781313459209645,0
SESS-580751,Desktop,,29.781313459209645,0
SESS-468697,Mobile, leather shoes ,29.781313459209645,0
SESS-887555,Mobile, leather shoes ,29.781313459209645,0
SESS-743674,Mobile,IPHONE 14,29.781313459209645,0
SESS-686962,Tablet,,29.781313459209645,0
SESS-805602,Mobile,IPHONE 14,29.781313459209645,0
SESS-132933,Desktop,summer dress,29.781313459209645,0
SESS-568310,Mobile,,29.781313459209645,1
SESS-399527,Tablet,summer dress,29.781313459209645,1
SESS-715751,Mobile, leather shoes ,29.781313459209645,1
SESS-106906,Desktop, leather shoes ,29.781313459209645,1
SESS-124841,Tablet,summer dress,40056.57333111015,0
SESS-488200,Mobile,N/A,29.781313459209645,0
SESS-677041,Mobile,IPHONE 14,29.781313459209645,0
SESS-388906,Tablet,summer dress,29.781313459209645,1
SESS-447974,Desktop,IPHONE 14,29.781313459209645,0
SESS-820648,Mobile, leather shoes ,29.781313459209645,1
SESS-975458,Mobile,,29.781313459209645,1
SESS-678454,Desktop,IPHONE 14,29.781313459209645,0
SESS-669099,Desktop,,29.781313459209645,0
SESS-931598,Desktop,  shoes leather  ,29.781313459209645,0
SESS-440635,Mobile,,29.781313459209645,0
SESS-891524,Tablet, leather shoes ,29.781313459209645,1
SESS-434798,Mobile,IPHONE 14,29.781313459209645,0
SESS-102150,BOT_UNKNOWN,N/A,29.781313459209645,0
SESS-230578,Desktop,N/A,29.781313459209645,0
SESS-887184,Mobile,,29.781313459209645,1
SESS-799261,Desktop,summer dress,29.781313459209645,0
SESS-651254,Desktop, leather shoes ,40056.57333111015,1
SESS-856348,Desktop,IPHONE 14,29.781313459209645,0
SESS-836903,Mobile,IPHONE 14,29.781313459209645,0
SESS-440789,Mobile,IPHONE 14,29.781313459209645,1
SESS-604846,Mobile,IPHONE 14,29.781313459209645,0
SESS-257004,BOT_UNKNOWN,summer dress,40056.57333111015,0
SESS-333993,Mobile, leather shoes ,29.781313459209645,0
SESS-804247,Mobile, leather shoes ,29.781313459209645,0
SESS-195547,Desktop, leather shoes ,29.781313459209645,0
SESS-288176,Mobile,summer dress,29.781313459209645,0
SESS-207432,Desktop, leather shoes ,29.781313459209645,0
SESS-999540,Mobile,N/A,29.781313459209645,0
SESS-496039,Desktop,IPHONE 14,29.781313459209645,0
SESS-921728,Mobile,summer dress,29.781313459209645,0
SESS-210611,Desktop,N/A,29.781313459209645,0
SESS-272832,Mobile, leather shoes ,29.781313459209645,0
SESS-396396,Mobile,summer dress,29.781313459209645,0
SESS-336283,Desktop,  shoes leather  ,29.781313459209645,0
SESS-898209,Desktop,IPHONE 14,29.781313459209645,0
SESS-785942,Mobile, leather shoes ,29.781313459209645,0
SESS-803620,Mobile,N/A,29.781313459209645,0
SESS-647733,Mobile,  shoes leather  ,29.781313459209645,0
SESS-850879,Desktop,  shoes leather  ,29.781313459209645,0
SESS-258735,Mobile,  shoes leather  ,40056.57333111015,0
SESS-700191,Mobile,summer dress,29.781313459209645,0
SESS-873019,Tablet,  shoes leather  ,29.781313459209645,0
SESS-252982,Mobile,IPHONE 14,29.781313459209645,0
